Formatted_Date,Referee,HomeTeam,AwayTeam,HY,AY,HR,AR,Yellow_Cards,Red_Cards
04-02-2012,L Probert,Norwich,Bolton,0,0,0,0,0,0
04-02-2012,M Clattenburg,QPR,Wolves,0,3,1,0,3,1
04-02-2012,M Atkinson,Stoke,Sunderland,0,1,1,0,1,1
04-02-2012,J Moss,West Brom,Swansea,2,1,0,0,3,0
04-02-2012,A Taylor,Wigan,Everton,2,0,0,0,2,0
05-02-2012,H Webb,Chelsea,Man United,2,1,0,0,3,0
05-02-2012,M Halsey,Newcastle,Aston Villa,1,2,0,0,3,0
06-02-2012,M Oliver,Liverpool,Tottenham,2,2,0,0,4,0
11-02-2012,M Dean,Blackburn,QPR,1,1,0,0,2,0
11-02-2012,H Webb,Bolton,Wigan,3,2,0,0,5,0
11-02-2012,M Jones,Everton,Chelsea,0,3,0,0,3,0
11-02-2012,C Foy,Fulham,Stoke,1,2,0,0,3,0
11-02-2012,P Dowd,Man United,Liverpool,1,1,0,0,2,0
11-02-2012,N Swarbrick,Sunderland,Arsenal,2,1,0,0,3,0
11-02-2012,M Atkinson,Swansea,Norwich,0,2,0,0,2,0
11-02-2012,A Marriner,Tottenham,Newcastle,2,1,0,0,3,0
12-02-2012,M Oliver,Aston Villa,Man City,3,0,0,0,3,0
12-02-2012,L Mason,Wolves,West Brom,1,0,0,0,1,0
25-02-2012,M Oliver,Chelsea,Bolton,0,1,0,0,1,0
25-02-2012,M Jones,Man City,Blackburn,0,2,0,0,2,0
25-02-2012,P Walton,Newcastle,Wolves,1,1,0,0,2,0
25-02-2012,P Dowd,QPR,Fulham,1,4,1,0,5,1
25-02-2012,C Foy,West Brom,Sunderland,1,1,0,0,2,0
25-02-2012,K Friend,Wigan,Aston Villa,0,4,0,0,4,0
26-02-2012,M Dean,Arsenal,Tottenham,3,3,0,1,6,1
26-02-2012,A Marriner,Norwich,Man United,1,2,0,0,3,0
26-02-2012,H Webb,Stoke,Swansea,1,0,0,0,1,0
03-03-2012,H Webb,Blackburn,Aston Villa,1,0,0,0,1,0
03-03-2012,M Halsey,Liverpool,Arsenal,0,1,0,0,1,0
03-03-2012,M Clattenburg,Man City,Bolton,0,0,0,0,0,0
03-03-2012,K Friend,QPR,Everton,1,2,0,0,3,0
03-03-2012,M Oliver,Stoke,Norwich,0,2,0,0,2,0
03-03-2012,P Dowd,West Brom,Chelsea,3,1,0,0,4,0
03-03-2012,A Marriner,Wigan,Swansea,2,2,0,1,4,1
04-03-2012,M Jones,Fulham,Wolves,1,2,0,0,3,0
04-03-2012,M Dean,Newcastle,Sunderland,5,3,0,1,8,1
04-03-2012,M Atkinson,Tottenham,Man United,1,2,0,0,3,0
10-03-2012,J Moss,Aston Villa,Fulham,2,0,0,0,2,0
10-03-2012,M Atkinson,Bolton,QPR,2,2,0,0,4,0
10-03-2012,A Marriner,Chelsea,Stoke,1,2,0,1,3,1
10-03-2012,M Halsey,Everton,Tottenham,2,2,0,0,4,0
10-03-2012,A Taylor,Sunderland,Liverpool,1,1,0,0,2,0
10-03-2012,C Foy,Wolves,Blackburn,1,2,0,0,3,0
11-03-2012,L Probert,Man United,West Brom,0,1,0,1,1,1
11-03-2012,K Friend,Norwich,Wigan,4,4,0,0,8,0
11-03-2012,L Mason,Swansea,Man City,0,2,0,0,2,0
12-03-2012,H Webb,Arsenal,Newcastle,2,3,0,0,5,0
13-03-2012,P Dowd,Liverpool,Everton,1,4,0,0,5,0
17-03-2012,M Halsey,Fulham,Swansea,0,0,0,0,0,0
17-03-2012,M Oliver,Wigan,West Brom,2,4,0,0,6,0
18-03-2012,P Dowd,Newcastle,Norwich,0,3,0,0,3,0
18-03-2012,A Taylor,Wolves,Man United,1,1,1,0,2,1
20-03-2012,M Atkinson,Blackburn,Sunderland,0,1,0,0,1,0
21-03-2012,L Mason,Everton,Arsenal,2,1,0,0,3,0
21-03-2012,M Dean,Man City,Chelsea,1,2,0,0,3,0
21-03-2012,H Webb,QPR,Liverpool,0,0,0,0,0,0
21-03-2012,M Jones,Tottenham,Stoke,1,1,0,0,2,0
24-03-2012,P Dowd,Arsenal,Aston Villa,0,5,0,0,5,0
24-03-2012,A Marriner,Bolton,Blackburn,0,2,0,0,2,0
24-03-2012,M Atkinson,Chelsea,Tottenham,1,2,0,0,3,0
24-03-2012,L Mason,Liverpool,Wigan,1,2,0,0,3,0
24-03-2012,M Clattenburg,Norwich,Wolves,2,2,1,0,4,1
24-03-2012,H Webb,Stoke,Man City,1,2,0,0,3,0
24-03-2012,M Jones,Sunderland,QPR,2,3,0,1,5,1
24-03-2012,N Swarbrick,Swansea,Everton,1,2,0,0,3,0
25-03-2012,C Foy,West Brom,Newcastle,0,1,0,0,1,0
26-03-2012,M Oliver,Man United,Fulham,1,0,0,0,1,0
31-03-2012,L Mason,Aston Villa,Chelsea,1,0,0,0,1,0
31-03-2012,P Walton,Everton,West Brom,2,1,0,0,3,0
31-03-2012,A Taylor,Fulham,Norwich,1,2,0,0,3,0
31-03-2012,P Dowd,Man City,Sunderland,1,1,0,0,2,0
31-03-2012,M Dean,QPR,Arsenal,5,2,0,0,7,0
31-03-2012,M Clattenburg,Wigan,Stoke,2,4,0,0,6,0
31-03-2012,J Moss,Wolves,Bolton,1,1,0,0,2,0
01-04-2012,M Atkinson,Newcastle,Liverpool,3,3,0,1,6,1
01-04-2012,A Marriner,Tottenham,Swansea,0,0,0,0,0,0
02-04-2012,H Webb,Blackburn,Man United,1,1,0,0,2,0
06-04-2012,H Webb,Swansea,Newcastle,1,1,0,0,2,0
07-04-2012,M Dean,Bolton,Fulham,1,0,0,0,1,0
07-04-2012,M Jones,Chelsea,Wigan,2,2,0,0,4,0
07-04-2012,M Oliver,Liverpool,Aston Villa,1,1,0,0,2,0
07-04-2012,A Marriner,Norwich,Everton,0,3,0,0,3,0
07-04-2012,M Halsey,Stoke,Wolves,1,1,0,0,2,0
07-04-2012,C Foy,Sunderland,Tottenham,2,2,0,0,4,0
07-04-2012,L Probert,West Brom,Blackburn,1,1,0,1,2,1
08-04-2012,M Atkinson,Arsenal,Man City,2,4,0,1,6,1
08-04-2012,L Mason,Man United,QPR,1,0,0,1,1,1
09-04-2012,M Dean,Aston Villa,Stoke,3,0,0,0,3,0
09-04-2012,K Friend,Everton,Sunderland,0,2,0,0,2,0
09-04-2012,M Clattenburg,Fulham,Chelsea,1,3,0,0,4,0
09-04-2012,M Jones,Newcastle,Bolton,1,1,0,0,2,0
09-04-2012,M Oliver,Tottenham,Norwich,1,2,0,0,3,0
10-04-2012,A Taylor,Blackburn,Liverpool,4,5,0,1,9,1
11-04-2012,K Friend,Man City,West Brom,0,0,0,0,0,0
11-04-2012,L Probert,QPR,Swansea,2,0,0,0,2,0
11-04-2012,P Dowd,Wigan,Man United,1,2,0,0,3,0
11-04-2012,N Swarbrick,Wolves,Arsenal,3,0,1,0,3,1
14-04-2012,C Foy,Norwich,Man City,1,2,0,0,3,0
14-04-2012,M Jones,Sunderland,Wolves,0,1,0,0,1,0
14-04-2012,M Clattenburg,Swansea,Blackburn,0,2,0,0,2,0
14-04-2012,J Moss,West Brom,QPR,3,1,0,0,4,0
15-04-2012,M Halsey,Man United,Aston Villa,3,3,0,0,6,0
16-04-2012,A Marriner,Arsenal,Wigan,2,3,0,0,5,0
21-04-2012,M Dean,Arsenal,Chelsea,3,4,0,0,7,0
21-04-2012,A Taylor,Aston Villa,Sunderland,0,2,0,1,2,1
21-04-2012,K Friend,Blackburn,Norwich,1,1,0,0,2,0
21-04-2012,P Dowd,Bolton,Swansea,2,1,0,0,3,0
21-04-2012,L Mason,Fulham,Wigan,1,2,0,0,3,0
21-04-2012,A Marriner,Newcastle,Stoke,0,2,0,0,2,0
21-04-2012,M Clattenburg,QPR,Tottenham,4,0,1,0,4,1
22-04-2012,N Swarbrick,Liverpool,West Brom,2,0,0,0,2,0
22-04-2012,M Jones,Man United,Everton,1,2,0,0,3,0
22-04-2012,L Probert,Wolves,Man City,0,1,0,0,1,0
24-04-2012,C Foy,Aston Villa,Bolton,1,2,0,0,3,0
28-04-2012,P Dowd,Everton,Fulham,1,1,0,0,2,0
28-04-2012,M Halsey,Norwich,Liverpool,4,0,0,0,4,0
28-04-2012,C Foy,Stoke,Arsenal,1,2,0,0,3,0
28-04-2012,L Probert,Sunderland,Bolton,1,0,0,0,1,0
28-04-2012,J Moss,Swansea,Wolves,2,1,0,0,3,0
28-04-2012,M Clattenburg,West Brom,Aston Villa,0,4,0,0,4,0
28-04-2012,M Dean,Wigan,Newcastle,2,1,0,0,3,0
29-04-2012,H Webb,Chelsea,QPR,0,1,0,0,1,0
29-04-2012,M Jones,Tottenham,Blackburn,0,0,0,0,0,0
30-04-2012,A Marriner,Man City,Man United,3,2,0,0,5,0
01-05-2012,L Probert,Liverpool,Fulham,0,0,0,0,0,0
01-05-2012,A Taylor,Stoke,Everton,2,1,0,0,3,0
02-05-2012,M Dean,Bolton,Tottenham,2,1,0,0,3,0
02-05-2012,M Halsey,Chelsea,Newcastle,0,3,0,0,3,0
05-05-2012,A Taylor,Arsenal,Norwich,2,3,0,0,5,0
06-05-2012,L Probert,Aston Villa,Tottenham,1,2,0,1,3,1
06-05-2012,K Friend,Bolton,West Brom,1,4,0,0,5,0
06-05-2012,M Atkinson,Fulham,Sunderland,0,0,0,0,0,0
06-05-2012,C Foy,Man United,Swansea,1,0,0,0,1,0
06-05-2012,H Webb,Newcastle,Man City,4,3,0,0,7,0
06-05-2012,A Marriner,QPR,Stoke,0,0,0,0,0,0
06-05-2012,L Mason,Wolves,Everton,0,0,0,0,0,0
07-05-2012,M Clattenburg,Blackburn,Wigan,2,1,0,0,3,0
08-05-2012,K Friend,Liverpool,Chelsea,2,4,0,0,6,0
13-05-2012,L Mason,Chelsea,Blackburn,1,0,0,0,1,0
13-05-2012,A Marriner,Everton,Newcastle,2,1,0,0,3,0
13-05-2012,M Dean,Man City,QPR,1,1,0,1,2,1
13-05-2012,M Atkinson,Norwich,Aston Villa,1,2,0,0,3,0
13-05-2012,C Foy,Stoke,Bolton,1,1,0,0,2,0
13-05-2012,H Webb,Sunderland,Man United,3,3,0,0,6,0
13-05-2012,M Halsey,Swansea,Liverpool,1,1,0,0,2,0
13-05-2012,P Dowd,Tottenham,Fulham,0,2,0,0,2,0
13-05-2012,M Jones,West Brom,Arsenal,0,1,0,0,1,0
13-05-2012,M Oliver,Wigan,Wolves,1,2,0,0,3,0
18-08-2012,C Foy,Arsenal,Sunderland,0,0,0,0,0,0
18-08-2012,M Oliver,Fulham,Norwich,0,0,0,0,0,0
18-08-2012,M Atkinson,Newcastle,Tottenham,2,2,0,0,4,0
18-08-2012,L Probert,QPR,Swansea,2,2,0,0,4,0
18-08-2012,K Friend,Reading,Stoke,2,4,0,1,6,1
18-08-2012,P Dowd,West Brom,Liverpool,1,4,0,1,5,1
18-08-2012,M Dean,West Ham,Aston Villa,0,1,0,0,1,0
19-08-2012,H Webb,Man City,Southampton,1,2,0,0,3,0
19-08-2012,M Jones,Wigan,Chelsea,2,2,0,0,4,0
20-08-2012,A Marriner,Everton,Man United,1,2,0,0,3,0
22-08-2012,L Mason,Chelsea,Reading,0,2,0,0,2,0
25-08-2012,M Oliver,Aston Villa,Everton,1,0,1,0,1,1
25-08-2012,P Dowd,Chelsea,Newcastle,1,0,0,0,1,0
25-08-2012,K Friend,Man United,Fulham,0,1,0,0,1,0
25-08-2012,M Clattenburg,Norwich,QPR,0,2,0,0,2,0
25-08-2012,A Taylor,Southampton,Wigan,0,0,0,0,0,0
25-08-2012,M Atkinson,Swansea,West Ham,2,4,0,0,6,0
25-08-2012,M Dean,Tottenham,West Brom,1,2,0,0,3,0
26-08-2012,A Marriner,Liverpool,Man City,1,0,0,0,1,0
26-08-2012,L Mason,Stoke,Arsenal,2,0,0,0,2,0
01-09-2012,C Foy,Man City,QPR,2,1,0,0,3,0
01-09-2012,R East,Swansea,Sunderland,1,1,1,0,2,1
01-09-2012,M Halsey,Tottenham,Norwich,1,0,1,0,1,1
01-09-2012,J Moss,West Brom,Everton,1,4,0,0,5,0
01-09-2012,A Taylor,West Ham,Fulham,0,0,0,0,0,0
01-09-2012,M Atkinson,Wigan,Stoke,1,2,0,0,3,0
02-09-2012,H Webb,Liverpool,Arsenal,2,2,0,0,4,0
02-09-2012,L Probert,Newcastle,Aston Villa,1,4,0,0,5,0
02-09-2012,M Dean,Southampton,Man United,1,0,0,0,1,0
15-09-2012,K Friend,Arsenal,Southampton,0,0,0,0,0,0
15-09-2012,L Mason,Aston Villa,Swansea,3,1,0,0,4,0
15-09-2012,R East,Fulham,West Brom,0,0,0,1,0,1
15-09-2012,M Oliver,Man United,Wigan,2,2,0,0,4,0
15-09-2012,C Foy,Norwich,West Ham,0,1,0,0,1,0
15-09-2012,A Marriner,QPR,Chelsea,0,2,0,0,2,0
15-09-2012,M Clattenburg,Stoke,Man City,0,1,0,0,1,0
15-09-2012,M Atkinson,Sunderland,Liverpool,1,2,0,0,3,0
16-09-2012,H Webb,Reading,Tottenham,0,1,0,0,1,0
17-09-2012,M Jones,Everton,Newcastle,3,3,0,0,6,0
22-09-2012,M Oliver,Chelsea,Stoke,2,1,0,0,3,0
22-09-2012,J Moss,Southampton,Aston Villa,1,3,0,0,4,0
22-09-2012,A Taylor,Swansea,Everton,4,1,1,0,5,1
22-09-2012,C Foy,West Brom,Reading,1,0,0,0,1,0
22-09-2012,L Mason,West Ham,Sunderland,2,1,0,0,3,0
22-09-2012,L Probert,Wigan,Fulham,0,3,0,0,3,0
23-09-2012,M Halsey,Liverpool,Man United,1,2,1,0,3,1
23-09-2012,M Dean,Man City,Arsenal,1,0,0,0,1,0
23-09-2012,N Swarbrick,Newcastle,Norwich,1,1,0,0,2,0
23-09-2012,P Dowd,Tottenham,QPR,0,2,0,0,2,0
29-09-2012,M Atkinson,Arsenal,Chelsea,2,3,0,0,5,0
29-09-2012,L Probert,Everton,Southampton,0,0,0,0,0,0
29-09-2012,M Halsey,Fulham,Man City,0,1,0,0,1,0
29-09-2012,C Foy,Man United,Tottenham,0,0,0,0,0,0
29-09-2012,M Jones,Norwich,Liverpool,1,0,0,0,1,0
29-09-2012,A Marriner,Reading,Newcastle,0,3,0,0,3,0
29-09-2012,J Moss,Stoke,Swansea,1,1,0,0,2,0
29-09-2012,H Webb,Sunderland,Wigan,2,5,0,1,7,1
30-09-2012,A Taylor,Aston Villa,West Brom,1,1,0,0,2,0
01-10-2012,M Clattenburg,QPR,West Ham,1,8,1,0,9,1
06-10-2012,A Taylor,Chelsea,Norwich,0,0,0,0,0,0
06-10-2012,L Probert,Man City,Sunderland,0,3,0,0,3,0
06-10-2012,M Dean,Swansea,Reading,1,3,0,0,4,0
06-10-2012,M Jones,West Brom,QPR,2,2,0,0,4,0
06-10-2012,P Dowd,West Ham,Arsenal,3,2,0,0,5,0
06-10-2012,K Friend,Wigan,Everton,2,5,0,0,7,0
07-10-2012,L Mason,Liverpool,Stoke,0,6,0,0,6,0
07-10-2012,H Webb,Newcastle,Man United,4,4,0,0,8,0
07-10-2012,M Clattenburg,Southampton,Fulham,4,0,0,0,4,0
07-10-2012,N Swarbrick,Tottenham,Aston Villa,1,3,0,0,4,0
20-10-2012,C Foy,Fulham,Aston Villa,1,2,0,0,3,0
20-10-2012,R East,Liverpool,Reading,1,1,0,0,2,0
20-10-2012,A Taylor,Man United,Stoke,1,1,0,0,2,0
20-10-2012,L Probert,Norwich,Arsenal,4,0,0,0,4,0
20-10-2012,M Jones,Swansea,Wigan,2,3,0,0,5,0
20-10-2012,M Dean,Tottenham,Chelsea,3,2,0,0,5,0
20-10-2012,M Clattenburg,West Brom,Man City,4,3,0,1,7,1
20-10-2012,N Swarbrick,West Ham,Southampton,0,2,0,0,2,0
21-10-2012,J Moss,QPR,Everton,2,1,0,1,3,1
21-10-2012,M Atkinson,Sunderland,Newcastle,0,4,0,1,4,1
27-10-2012,A Taylor,Arsenal,QPR,1,2,0,1,3,1
27-10-2012,P Dowd,Aston Villa,Norwich,2,0,1,0,2,1
27-10-2012,M Atkinson,Man City,Swansea,1,2,0,0,3,0
27-10-2012,M Jones,Reading,Fulham,1,1,0,0,2,0
27-10-2012,M Halsey,Stoke,Sunderland,2,2,0,0,4,0
27-10-2012,J Moss,Wigan,West Ham,3,4,0,0,7,0
28-10-2012,M Clattenburg,Chelsea,Man United,2,2,2,0,4,2
28-10-2012,A Marriner,Everton,Liverpool,4,3,0,0,7,0
28-10-2012,C Foy,Newcastle,West Brom,3,2,0,0,5,0
28-10-2012,L Mason,Southampton,Tottenham,0,3,0,0,3,0
03-11-2012,N Swarbrick,Fulham,Everton,3,1,0,0,4,0
03-11-2012,M Dean,Man United,Arsenal,5,3,0,1,8,1
03-11-2012,A Marriner,Norwich,Stoke,1,5,0,0,6,0
03-11-2012,M Jones,Sunderland,Aston Villa,2,3,0,0,5,0
03-11-2012,K Friend,Swansea,Chelsea,4,1,0,0,5,0
03-11-2012,M Atkinson,Tottenham,Wigan,1,1,0,0,2,0
03-11-2012,H Webb,West Ham,Man City,3,0,0,0,3,0
04-11-2012,A Taylor,Liverpool,Newcastle,0,1,0,1,1,1
04-11-2012,M Oliver,QPR,Reading,0,2,0,0,2,0
05-11-2012,M Halsey,West Brom,Southampton,1,0,0,0,1,0
10-11-2012,P Dowd,Arsenal,Fulham,1,2,0,0,3,0
10-11-2012,K Friend,Aston Villa,Man United,1,1,0,0,2,0
10-11-2012,L Mason,Everton,Sunderland,1,3,0,0,4,0
10-11-2012,C Foy,Reading,Norwich,0,1,0,0,1,0
10-11-2012,A Marriner,Southampton,Swansea,2,2,0,0,4,0
10-11-2012,M Atkinson,Stoke,QPR,2,3,0,0,5,0
10-11-2012,N Swarbrick,Wigan,West Brom,1,4,0,0,5,0
11-11-2012,H Webb,Chelsea,Liverpool,1,3,0,0,4,0
11-11-2012,M Oliver,Man City,Tottenham,1,2,0,0,3,0
11-11-2012,M Dean,Newcastle,West Ham,1,2,0,0,3,0
17-11-2012,H Webb,Arsenal,Tottenham,1,2,0,1,3,1
17-11-2012,K Friend,Liverpool,Wigan,0,3,0,0,3,0
17-11-2012,J Moss,Man City,Aston Villa,0,1,0,0,1,0
17-11-2012,P Dowd,Newcastle,Swansea,1,3,0,0,4,0
17-11-2012,A Taylor,Norwich,Man United,0,1,0,0,1,0
17-11-2012,M Dean,QPR,Southampton,1,0,0,0,1,0
17-11-2012,M Atkinson,Reading,Everton,3,2,0,0,5,0
17-11-2012,M Oliver,West Brom,Chelsea,0,0,0,0,0,0
18-11-2012,L Probert,Fulham,Sunderland,1,3,1,0,4,1
19-11-2012,C Foy,West Ham,Stoke,1,0,0,0,1,0
24-11-2012,L Mason,Aston Villa,Arsenal,1,0,0,0,1,0
24-11-2012,M Jones,Everton,Norwich,0,3,0,0,3,0
24-11-2012,L Probert,Man United,QPR,1,1,0,0,2,0
24-11-2012,M Oliver,Stoke,Fulham,1,1,0,0,2,0
24-11-2012,M Dean,Sunderland,West Brom,2,3,0,0,5,0
24-11-2012,H Webb,Wigan,Reading,2,0,0,0,2,0
25-11-2012,C Foy,Chelsea,Man City,0,3,0,0,3,0
25-11-2012,M Atkinson,Southampton,Newcastle,2,2,0,0,4,0
25-11-2012,J Moss,Swansea,Liverpool,1,0,0,0,1,0
25-11-2012,A Marriner,Tottenham,West Ham,1,2,0,0,3,0
27-11-2012,L Probert,Aston Villa,Reading,1,0,0,0,1,0
27-11-2012,A Marriner,Sunderland,QPR,1,3,0,0,4,0
28-11-2012,A Taylor,Chelsea,Fulham,3,0,0,0,3,0
28-11-2012,M Oliver,Everton,Arsenal,2,1,0,0,3,0
28-11-2012,M Jones,Man United,West Ham,1,1,0,0,2,0
28-11-2012,M Clattenburg,Southampton,Norwich,1,1,0,0,2,0
28-11-2012,H Webb,Stoke,Newcastle,2,2,0,0,4,0
28-11-2012,L Mason,Swansea,West Brom,0,4,0,0,4,0
28-11-2012,P Dowd,Tottenham,Liverpool,1,2,0,0,3,0
28-11-2012,M Halsey,Wigan,Man City,1,1,0,0,2,0
01-12-2012,M Clattenburg,Arsenal,Swansea,1,0,0,0,1,0
01-12-2012,C Foy,Fulham,Tottenham,0,2,0,0,2,0
01-12-2012,M Oliver,Liverpool,Southampton,2,0,0,0,2,0
01-12-2012,L Probert,Man City,Everton,2,1,0,0,3,0
01-12-2012,H Webb,QPR,Aston Villa,1,2,0,0,3,0
01-12-2012,M Halsey,Reading,Man United,1,1,0,0,2,0
01-12-2012,K Friend,West Brom,Stoke,0,3,0,0,3,0
01-12-2012,M Atkinson,West Ham,Chelsea,1,2,0,0,3,0
02-12-2012,P Dowd,Norwich,Sunderland,0,2,0,0,2,0
03-12-2012,M Jones,Newcastle,Wigan,1,3,0,1,4,1
08-12-2012,M Jones,Arsenal,West Brom,2,3,0,0,5,0
08-12-2012,R East,Aston Villa,Stoke,0,1,0,1,1,1
08-12-2012,J Moss,Southampton,Reading,0,0,0,0,0,0
08-12-2012,M Halsey,Sunderland,Chelsea,1,3,0,0,4,0
08-12-2012,H Webb,Swansea,Norwich,2,1,0,0,3,0
08-12-2012,P Dowd,Wigan,QPR,0,1,0,0,1,0
09-12-2012,K Friend,Everton,Tottenham,2,2,0,0,4,0
09-12-2012,M Atkinson,Man City,Man United,4,3,0,0,7,0
09-12-2012,L Probert,West Ham,Liverpool,1,2,0,0,3,0
10-12-2012,L Mason,Fulham,Newcastle,0,0,0,0,0,0
11-12-2012,N Swarbrick,Sunderland,Reading,2,1,0,0,3,0
15-12-2012,N Swarbrick,Liverpool,Aston Villa,1,2,0,0,3,0
15-12-2012,C Foy,Man United,Sunderland,0,0,0,0,0,0
15-12-2012,A Marriner,Newcastle,Man City,3,2,0,0,5,0
15-12-2012,L Probert,Norwich,Wigan,3,1,0,0,4,0
15-12-2012,M Atkinson,QPR,Fulham,1,2,0,0,3,0
15-12-2012,M Halsey,Stoke,Everton,1,0,0,0,1,0
16-12-2012,M Dean,Tottenham,Swansea,2,3,0,0,5,0
16-12-2012,P Dowd,West Brom,West Ham,3,3,0,0,6,0
17-12-2012,A Taylor,Reading,Arsenal,1,1,0,0,2,0
22-12-2012,M Clattenburg,Liverpool,Fulham,1,2,0,0,3,0
22-12-2012,M Dean,Man City,Reading,2,3,0,0,5,0
22-12-2012,K Friend,Newcastle,QPR,3,2,0,0,5,0
22-12-2012,H Webb,Southampton,Sunderland,0,3,0,0,3,0
22-12-2012,L Mason,Tottenham,Stoke,2,5,0,0,7,0
22-12-2012,M Atkinson,West Brom,Norwich,1,1,0,0,2,0
22-12-2012,A Taylor,West Ham,Everton,1,0,1,1,1,2
22-12-2012,J Moss,Wigan,Arsenal,1,1,0,0,2,0
23-12-2012,P Dowd,Chelsea,Aston Villa,0,0,0,0,0,0
23-12-2012,M Oliver,Swansea,Man United,2,4,0,0,6,0
26-12-2012,M Clattenburg,Aston Villa,Tottenham,1,0,0,0,1,0
26-12-2012,L Mason,Everton,Wigan,1,3,0,0,4,0
26-12-2012,M Oliver,Fulham,Southampton,3,0,0,0,3,0
26-12-2012,M Dean,Man United,Newcastle,3,3,0,0,6,0
26-12-2012,J Moss,Norwich,Chelsea,1,1,0,0,2,0
26-12-2012,C Foy,QPR,West Brom,1,0,0,0,1,0
26-12-2012,M Jones,Reading,Swansea,2,1,0,0,3,0
26-12-2012,H Webb,Stoke,Liverpool,3,1,0,0,4,0
26-12-2012,K Friend,Sunderland,Man City,1,3,0,0,4,0
29-12-2012,C Foy,Arsenal,Newcastle,0,1,0,0,1,0
29-12-2012,K Friend,Aston Villa,Wigan,3,2,0,0,5,0
29-12-2012,A Marriner,Fulham,Swansea,2,1,0,0,3,0
29-12-2012,J Moss,Man United,West Brom,1,0,0,0,1,0
29-12-2012,M Jones,Norwich,Man City,3,1,0,1,4,1
29-12-2012,M Oliver,Reading,West Ham,3,4,0,0,7,0
29-12-2012,M Clattenburg,Stoke,Southampton,1,2,1,0,3,1
29-12-2012,L Mason,Sunderland,Tottenham,1,3,0,0,4,0
30-12-2012,H Webb,Everton,Chelsea,2,3,0,0,5,0
30-12-2012,A Taylor,QPR,Liverpool,2,1,0,0,3,0
01-01-2013,M Oliver,Man City,Stoke,2,2,0,0,4,0
01-01-2013,L Probert,Southampton,Arsenal,2,0,0,0,2,0
01-01-2013,M Halsey,Swansea,Aston Villa,0,4,0,0,4,0
01-01-2013,H Webb,Tottenham,Reading,0,0,0,0,0,0
01-01-2013,M Dean,West Brom,Fulham,0,0,0,0,0,0
01-01-2013,M Clattenburg,West Ham,Norwich,0,0,0,0,0,0
01-01-2013,A Marriner,Wigan,Man United,1,1,0,0,2,0
02-01-2013,L Mason,Chelsea,QPR,1,1,0,0,2,0
02-01-2013,P Dowd,Liverpool,Sunderland,0,1,0,0,1,0
02-01-2013,M Atkinson,Newcastle,Everton,3,2,0,0,5,0
12-01-2013,M Halsey,Aston Villa,Southampton,1,1,0,0,2,0
12-01-2013,P Dowd,Everton,Swansea,1,4,0,0,5,0
12-01-2013,M Clattenburg,Fulham,Wigan,0,1,0,0,1,0
12-01-2013,A Taylor,Norwich,Newcastle,0,1,0,0,1,0
12-01-2013,L Probert,QPR,Tottenham,1,1,0,0,2,0
12-01-2013,K Friend,Reading,West Brom,1,1,0,0,2,0
12-01-2013,A Marriner,Stoke,Chelsea,1,0,0,0,1,0
12-01-2013,N Swarbrick,Sunderland,West Ham,0,3,0,0,3,0
13-01-2013,M Dean,Arsenal,Man City,2,4,1,1,6,2
13-01-2013,H Webb,Man United,Liverpool,1,4,0,0,5,0
16-01-2013,M Oliver,Chelsea,Southampton,1,0,0,0,1,0
19-01-2013,M Oliver,Liverpool,Norwich,1,1,0,0,2,0
19-01-2013,J Moss,Man City,Fulham,1,2,0,0,3,0
19-01-2013,A Marriner,Newcastle,Reading,2,3,0,0,5,0
19-01-2013,M Dean,Swansea,Stoke,0,0,0,0,0,0
19-01-2013,L Probert,West Brom,Aston Villa,3,3,0,0,6,0
19-01-2013,H Webb,West Ham,QPR,1,0,0,0,1,0
19-01-2013,A Taylor,Wigan,Sunderland,3,2,0,0,5,0
20-01-2013,M Atkinson,Chelsea,Arsenal,2,1,0,0,3,0
20-01-2013,C Foy,Tottenham,Man United,1,4,0,0,5,0
21-01-2013,N Swarbrick,Southampton,Everton,2,1,0,0,3,0
23-01-2013,A Marriner,Arsenal,West Ham,0,1,0,0,1,0
29-01-2013,M Dean,Aston Villa,Newcastle,5,2,0,0,7,0
29-01-2013,P Dowd,QPR,Man City,2,2,0,0,4,0
29-01-2013,M Jones,Stoke,Wigan,1,1,0,0,2,0
29-01-2013,A Marriner,Sunderland,Swansea,1,2,0,0,3,0
30-01-2013,K Friend,Arsenal,Liverpool,3,1,0,0,4,0
30-01-2013,M Oliver,Everton,West Brom,0,2,0,0,2,0
30-01-2013,C Foy,Fulham,West Ham,2,0,0,0,2,0
30-01-2013,L Mason,Man United,Southampton,2,1,0,0,3,0
30-01-2013,N Swarbrick,Norwich,Tottenham,4,1,0,0,5,0
30-01-2013,M Halsey,Reading,Chelsea,1,2,0,0,3,0
02-02-2013,C Foy,Arsenal,Stoke,0,3,0,0,3,0
02-02-2013,M Jones,Everton,Aston Villa,1,4,0,0,5,0
02-02-2013,K Friend,Fulham,Man United,1,1,0,0,2,0
02-02-2013,H Webb,Newcastle,Chelsea,2,3,0,0,5,0
02-02-2013,J Moss,QPR,Norwich,2,5,0,0,7,0
02-02-2013,L Mason,Reading,Sunderland,1,3,0,0,4,0
02-02-2013,L Probert,West Ham,Swansea,1,1,0,0,2,0
02-02-2013,A Marriner,Wigan,Southampton,0,2,0,0,2,0
03-02-2013,A Taylor,Man City,Liverpool,2,4,0,0,6,0
